  0.197   0.458    1.880   1.990
  0.251   0.275    1.920   2.070
  0.146   0.340    1.940   2.030
  0.133   0.385    2.010   1.980
  0.243   0.338    1.940   1.990
  0.192   0.370    1.940   1.990
  0.150   0.290    1.920   2.020
  0.221   0.325    1.890   2.100
  0.183   0.337    2.020   2.040
  0.136   0.338    2.010   1.940
  0.206   0.323    1.970   2.060
  0.127   0.357    1.970   1.950
  0.139   0.381    1.890   2.060
  0.189   0.371    2.030   1.970
  0.194   0.294    2.030   2.060
  0.114   0.384    1.980   2.020
  0.229   0.286    1.970   2.030
  0.148   0.335    2.020   2.050
  0.155   0.310    2.030   2.000
  0.106   0.304    2.060   2.000
  0.156   0.305    2.100   1.990
  0.053   0.403    2.070   1.980
  0.112   0.365    1.860   1.990
  0.084   0.305    1.990   1.930
  0.191   0.172    2.010   1.990
  0.149   0.321    2.070   1.970
  0.143   0.343    2.110   2.070
  0.094   0.354    2.080   1.970
  0.184   0.316    2.080   1.990
  0.205   0.292    2.080   1.860
  0.206   0.305    2.070   2.030
  0.191   0.294    2.130   2.000
  0.195   0.289    2.100   1.950
  0.179   0.301    2.080   1.940
  0.272   0.304    2.090   2.020
  0.203   0.306    2.090   1.940
  0.165   0.405    2.050   2.010
  0.138   0.344    2.020   1.870
  0.216   0.353    2.100   1.970
  0.132   0.383    1.990   1.900
  0.120   0.349    2.110   2.030
  0.083   0.374    2.180   2.000
  0.118   0.411    2.070   1.940
  0.125   0.287    2.090   2.050
  0.109   0.420    2.030   1.970
  0.119   0.470    2.010   2.020
  0.154   0.354    2.080   1.980
  0.122   0.392    2.090   2.090
  0.126   0.421    1.980   1.980
  0.126   0.435    2.020   2.050
  0.130   0.424    2.080   2.030
  0.158   0.344    2.080   1.970
  0.141   0.369    2.030   1.990
  0.145   0.364    2.020   1.950
  0.127   0.386    2.090   2.060
  0.171   0.406    2.040   1.980
  0.152   0.439    1.960   2.030
  0.211   0.345    1.960   2.060
  0.309   0.291    2.050   2.050
  0.242   0.292    1.980   1.960
  0.380   0.249    1.940   2.060
  0.362   0.283    1.970   1.940
  0.328   0.301    2.000   2.030
  0.359   0.280    2.020   1.960
  0.352   0.251    1.960   2.090
  0.322   0.303    2.030   1.980
  0.333   0.274    2.000   1.990
  0.365   0.328    1.980   1.960
  0.367   0.244    1.960   2.050
  0.305   0.323    1.900   1.950
  0.298   0.288    1.980   2.030
  0.307   0.293    1.990   1.990
  0.318   0.321    1.980   2.000
  0.280   0.330    1.970   1.940
  0.298   0.273    1.980   2.030
  0.336   0.304    1.940   1.970
  0.339   0.292    1.930   2.020
  0.344   0.251    2.000   2.050
  0.310   0.350    2.030   1.970
  0.317   0.302    1.950   2.030
  0.369   0.306    1.960   1.930
  0.320   0.272    1.980   1.980
  0.290   0.296    2.050   2.060
  0.361   0.265    1.970   1.950
  0.235   0.364    2.010   2.050
  0.320   0.284    1.950   2.000
  0.337   0.330    1.890   2.060
  0.289   0.351    1.940   2.050
  0.339   0.336    2.000   1.970
  0.187   0.383    2.010   2.040
  0.414   0.214    1.930   2.000
  0.373   0.260    2.000   1.980
  0.265   0.298    2.010   1.950
  0.316   0.248    1.890   1.950
  0.245   0.308    1.930   1.910
  0.328   0.356    1.830   2.000
  0.368   0.278    1.900   1.940
  0.287   0.314    1.850   2.010
  0.369   0.214    1.930   1.980
  0.406   0.253    1.950   1.860
  0.316   0.287    1.930   1.990
  0.362   0.238    1.950   1.950
  0.308   0.253    1.920   2.000
  0.286   0.336    1.900   1.950
  0.420   0.255    1.880   1.890
  0.299   0.249    1.880   1.990
  0.383   0.195    1.840   2.040
  0.354   0.269    2.030   1.960
  0.418   0.201    1.970   1.930
  0.425   0.184    1.940   1.920
  0.445   0.203    1.870   1.970
  0.408   0.193    1.910   2.010
  0.282   0.322    1.850   1.920
  0.410   0.261    1.780   1.960
  0.425   0.183    1.830   1.950
  0.358   0.289    1.840   1.860
  0.393   0.243    1.810   1.920
  0.375   0.302    1.890   1.920
  0.273   0.350    1.880   1.890
  0.237   0.401    1.810   2.000
  0.331   0.332    1.830   1.960
  0.335   0.351    1.900   1.930
  0.395   0.280    1.870   1.990
  0.357   0.308    1.900   1.970
  0.296   0.299    1.930   2.000
  0.307   0.199    1.900   1.990
  0.390   0.283    1.720   1.960
  0.298   0.333    1.890   1.870
  0.381   0.233    1.850   1.930
  0.354   0.296    1.850   1.970
  0.436   0.267    1.960   2.000
  0.357   0.253    1.880   1.950
  0.427   0.239    1.760   2.000
  0.432   0.155    1.800   2.000
  0.450   0.247    1.730   1.990
  0.530   0.201    1.670   1.840
  0.431   0.266    1.720   1.930
  0.420   0.290    1.760   1.910
  0.411   0.231    1.760   1.940
  0.423   0.255    1.800   1.980
  0.433   0.242    1.720   1.940
  0.393   0.271    1.870   1.950
  0.389   0.266    1.800   1.860
  0.387   0.244    1.850   1.910
  0.439   0.204    1.710   1.900
  0.421   0.213    1.740   1.870
  0.363   0.295    1.860   1.880
  0.401   0.254    1.880   1.860
  0.394   0.242    1.780   1.950
  0.459   0.228    1.740   1.930
  0.441   0.181    1.830   1.880
  0.388   0.264    1.820   1.840
  0.373   0.277    1.820   1.850
  0.385   0.284    1.800   1.800
  0.314   0.248    1.870   1.880
  0.347   0.280    1.920   1.860
  0.408   0.249    1.910   1.820
  0.341   0.279    1.750   1.850
  0.361   0.282    1.900   1.820
  0.414   0.267    1.820   1.860
  0.380   0.252    1.770   1.810
  0.274   0.190    1.850   1.790
  0.352   0.284    1.830   1.770
  0.439   0.207    1.830   1.760
  0.355   0.327    1.890   1.780
  0.435   0.259    1.870   1.730
  0.408   0.286    1.900   1.680
  0.383   0.275    1.810   1.690
  0.357   0.244    1.830   1.790
  0.374   0.341    1.850   1.680
  0.366   0.331    1.780   1.760
  0.346   0.250    1.790   1.730
  0.381   0.220    1.750   1.740
  0.329   0.293    1.880   1.740
  0.474   0.205    1.710   1.740
  0.397   0.254    1.800   1.780
  0.436   0.268    1.790   1.760
  0.417   0.211    1.660   1.820
  0.430   0.203    1.740   1.660
  0.388   0.271    1.630   1.810
  0.453   0.290    1.730   1.760
  0.316   0.323    1.750   1.820
  0.414   0.253    1.790   1.680
  0.396   0.230    1.720   1.830
  0.420   0.220    1.840   1.740
  0.432   0.235    1.840   1.710
  0.453   0.228    1.820   1.700
  0.430   0.216    1.820   1.680
  0.327   0.324    1.730   1.700
  0.388   0.268    1.750   1.670
  0.377   0.257    1.850   1.770
  0.466   0.194    1.650   1.750
  0.478   0.212    1.790   1.590
  0.365   0.218    1.810   1.720
  0.472   0.216    1.660   1.640
  0.399   0.276    1.760   1.740
  0.391   0.190    1.710   1.800
  0.473   0.249    1.760   1.810
  0.384   0.172    1.810   1.670

