  1.5891200e+003  1.6758000e+003  1.8436000e+003  2.5962000e+003
  1.5822700e+003  1.6774000e+003  1.8481000e+003  2.5995000e+003
  1.5679900e+003  1.6732000e+003  1.8434000e+003  2.5841000e+003
  1.5681600e+003  1.6650000e+003  1.8436000e+003  2.5708000e+003
  1.5697100e+003  1.6713000e+003  1.8338000e+003  2.5550000e+003
  1.5717400e+003  1.6724000e+003  1.8334000e+003  2.5745000e+003
  1.5854100e+003  1.6762000e+003  1.8569000e+003  2.5767000e+003
  1.5700100e+003  1.6926000e+003  1.8634000e+003  2.5790000e+003
  1.5618900e+003  1.6965000e+003  1.8555000e+003  2.5887000e+003
  1.5651800e+003  1.7161000e+003  1.8642000e+003  2.6011000e+003
  1.5703400e+003  1.7133000e+003  1.8460000e+003  2.5757000e+003
  1.5770000e+003  1.7051000e+003  1.8368000e+003  2.5595000e+003
  1.5902900e+003  1.7113000e+003  1.8304000e+003  2.5611000e+003
  1.5727200e+003  1.7098000e+003  1.8316000e+003  2.5283000e+003
  1.5720700e+003  1.6886000e+003  1.8348000e+003  2.5147000e+003
  1.5791900e+003  1.6989000e+003  1.8521000e+003  2.5585000e+003
  1.5887300e+003  1.7000000e+003  1.8498000e+003  2.5533000e+003
  1.5860100e+003  1.6930000e+003  1.8618000e+003  2.5771000e+003
  1.5797700e+003  1.6839000e+003  1.8567000e+003  2.5660000e+003
  1.5725800e+003  1.6792000e+003  1.8567000e+003  2.5495000e+003
  1.5680900e+003  1.6739000e+003  1.8415000e+003  2.5278000e+003
  1.5782100e+003  1.6839000e+003  1.8469000e+003  2.5409000e+003
  1.5739400e+003  1.6884000e+003  1.8361000e+003  2.5342000e+003
  1.5820600e+003  1.6939000e+003  1.8386000e+003  2.5380000e+003
  1.6101800e+003  1.7209000e+003  1.8576000e+003  2.5590000e+003
  1.6051600e+003  1.7179000e+003  1.8576000e+003  2.5549000e+003
  1.6238400e+003  1.7336000e+003  1.8584000e+003  2.5755000e+003
  1.6152600e+003  1.7297000e+003  1.8468000e+003  2.5465000e+003
  1.6270800e+003  1.7356000e+003  1.8685000e+003  2.5616000e+003
  1.6269700e+003  1.7341000e+003  1.8632000e+003  2.5466000e+003
  1.6057000e+003  1.6993000e+003  1.8083000e+003  2.5029000e+003
  1.5897000e+003  1.6786000e+003  1.7651000e+003  2.4631000e+003
  1.5897000e+003  1.6755000e+003  1.7635000e+003  2.4726000e+003
  1.6032600e+003  1.6701000e+003  1.7660000e+003  2.4635000e+003
  1.5997500e+003  1.6522000e+003  1.7413000e+003  2.4463000e+003
  1.5908600e+003  1.6350000e+003  1.7433000e+003  2.4562000e+003
  1.6035000e+003  1.6549000e+003  1.7690000e+003  2.4715000e+003
  1.5898600e+003  1.6420000e+003  1.7579000e+003  2.4475000e+003
  1.5879200e+003  1.6387000e+003  1.7549000e+003  2.4286000e+003
  1.5710600e+003  1.6226000e+003  1.7397000e+003  2.4202000e+003
  1.5498100e+003  1.5961000e+003  1.7088000e+003  2.4149000e+003
  1.5493600e+003  1.6124000e+003  1.7222000e+003  2.4202000e+003
  1.5546500e+003  1.6250000e+003  1.7139000e+003  2.4238000e+003
  1.5575200e+003  1.6105000e+003  1.7032000e+003  2.4070000e+003
  1.5553100e+003  1.6066000e+003  1.6857000e+003  2.3887000e+003
  1.5597600e+003  1.6107000e+003  1.6634000e+003  2.4096000e+003
  1.5484400e+003  1.6031000e+003  1.6369000e+003  2.3920000e+003
  1.5439900e+003  1.5915000e+003  1.6456000e+003  2.3802000e+003
  1.5502100e+003  1.6052000e+003  1.6716000e+003  2.4233000e+003
  1.5570300e+003  1.6214000e+003  1.6883000e+003  2.4516000e+003
  1.5517800e+003  1.6225000e+003  1.6968000e+003  2.4408000e+003
  1.5628900e+003  1.6266000e+003  1.7117000e+003  2.4329000e+003
  1.5702800e+003  1.6274000e+003  1.7062000e+003  2.4136000e+003
  1.5592600e+003  1.6149000e+003  1.6842000e+003  2.3916000e+003
  1.5458700e+003  1.6023000e+003  1.6485000e+003  2.3581000e+003
  1.5427700e+003  1.5983000e+003  1.6336000e+003  2.3454000e+003
  1.5427700e+003  1.6270000e+003  1.6991000e+003  2.3844000e+003
  1.5427700e+003  1.6270000e+003  1.6991000e+003  2.3844000e+003
  1.5427700e+003  1.6270000e+003  1.7225000e+003  2.3844000e+003
  1.5642700e+003  1.6557000e+003  1.7207000e+003  2.4187000e+003
  1.5772600e+003  1.6701000e+003  1.7419000e+003  2.4200000e+003
  1.5772600e+003  1.6701000e+003  1.7657000e+003  2.4931000e+003
  1.5772600e+003  1.6701000e+003  1.7657000e+003  2.4931000e+003
  1.5981900e+003  1.6701000e+003  1.7499000e+003  2.4928000e+003
  1.6040500e+003  1.7040000e+003  1.7703000e+003  2.5041000e+003
  1.6046900e+003  1.7118000e+003  1.7876000e+003  2.4932000e+003
  1.5936500e+003  1.7005000e+003  1.7787000e+003  2.4829000e+003
  1.5816800e+003  1.6903000e+003  1.7856000e+003  2.4671000e+003
  1.5991400e+003  1.7154000e+003  1.8339000e+003  2.4979000e+003
  1.6138200e+003  1.7235000e+003  1.8374000e+003  2.4779000e+003
  1.6204500e+003  1.7194000e+003  1.8243000e+003  2.4901000e+003
  1.6295100e+003  1.7344000e+003  1.8438000e+003  2.5163000e+003
  1.6637000e+003  1.7728000e+003  1.8736000e+003  2.5371000e+003
  1.6640900e+003  1.7603000e+003  1.8602000e+003  2.5416000e+003
  1.6692900e+003  1.7472000e+003  1.8602000e+003  2.5367000e+003
  1.6851400e+003  1.7502000e+003  1.8659000e+003  2.5449000e+003
  1.6870700e+003  1.7553000e+003  1.8679000e+003  2.5434000e+003
  1.6801300e+003  1.7546000e+003  1.8413000e+003  2.5220000e+003
  1.6718400e+003  1.7512000e+003  1.8387000e+003  2.5253000e+003
  1.6695200e+003  1.7525000e+003  1.8499000e+003  2.5104000e+003
  1.6867100e+003  1.7694000e+003  1.8693000e+003  2.5399000e+003
  1.6855100e+003  1.7676000e+003  1.8906000e+003  2.5520000e+003
  1.6710100e+003  1.7500000e+003  1.8796000e+003  2.5465000e+003
  1.6830600e+003  1.7471000e+003  1.8739000e+003  2.5508000e+003
  1.6857000e+003  1.7535000e+003  1.8753000e+003  2.5712000e+003
  1.6856600e+003  1.7528000e+003  1.8570000e+003  2.5602000e+003
  1.6787700e+003  1.7529000e+003  1.8565000e+003  2.5568000e+003
  1.6858500e+003  1.7647000e+003  1.8658000e+003  2.5471000e+003
  1.6837100e+003  1.7768000e+003  1.8606000e+003  2.5343000e+003
  1.6865900e+003  1.7793000e+003  1.8616000e+003  2.5172000e+003
  1.6837300e+003  1.7851000e+003  1.8656000e+003  2.5384000e+003
  1.6791400e+003  1.7982000e+003  1.8641000e+003  2.5371000e+003
  1.6850300e+003  1.7941000e+003  1.8616000e+003  2.5237000e+003
  1.6808100e+003  1.7952000e+003  1.8765000e+003  2.5226000e+003
  1.6761700e+003  1.7804000e+003  1.8651000e+003  2.5139000e+003
  1.6884600e+003  1.7895000e+003  1.8821000e+003  2.5410000e+003
  1.6965500e+003  1.7942000e+003  1.9122000e+003  2.5559000e+003
  1.6902400e+003  1.7844000e+003  1.9154000e+003  2.5367000e+003
  1.7113500e+003  1.8001000e+003  1.9512000e+003  2.5434000e+003
  1.7112900e+003  1.8040000e+003  1.9624000e+003  2.5423000e+003
  1.7298600e+003  1.8162000e+003  1.9765000e+003  2.5597000e+003
  1.7166300e+003  1.8105000e+003  1.9535000e+003  2.5468000e+003
  1.7433600e+003  1.8219000e+003  1.9813000e+003  2.5650000e+003
  1.7451700e+003  1.8282000e+003  1.9851000e+003  2.5620000e+003
  1.7467600e+003  1.8406000e+003  1.9834000e+003  2.5621000e+003
  1.7492900e+003  1.8411000e+003  1.9797000e+003  2.5543000e+003
  1.7638600e+003  1.8463000e+003  1.9838000e+003  2.5654000e+003
  1.7622700e+003  1.8500000e+003  1.9881000e+003  2.5584000e+003
  1.7622900e+003  1.8390000e+003  1.9730000e+003  2.5383000e+003
  1.7467700e+003  1.8202000e+003  1.9669000e+003  2.5331000e+003
  1.7535000e+003  1.8152000e+003  1.9763000e+003  2.5507000e+003
  1.7532100e+003  1.8206000e+003  1.9939000e+003  2.5748000e+003
  1.7398800e+003  1.8071000e+003  1.9680000e+003  2.5224000e+003
  1.7239200e+003  1.7914000e+003  1.9418000e+003  2.4933000e+003
  1.7344200e+003  1.8062000e+003  1.9471000e+003  2.4760000e+003
  1.7231300e+003  1.7987000e+003  1.9292000e+003  2.4707000e+003
  1.7329200e+003  1.8182000e+003  1.9436000e+003  2.4912000e+003
  1.7298900e+003  1.8205000e+003  1.9282000e+003  2.4647000e+003
  1.7257400e+003  1.8333000e+003  1.9220000e+003  2.4676000e+003
  1.7309000e+003  1.8371000e+003  1.9191000e+003  2.4566000e+003
  1.7141700e+003  1.8182000e+003  1.8846000e+003  2.4410000e+003
  1.7162000e+003  1.8241000e+003  1.8963000e+003  2.4587000e+003
  1.7190600e+003  1.8301000e+003  1.9283000e+003  2.4649000e+003
  1.7182100e+003  1.8356000e+003  1.9348000e+003  2.4722000e+003
  1.6988400e+003  1.8287000e+003  1.9235000e+003  2.4479000e+003
  1.7147600e+003  1.8392000e+003  1.9438000e+003  2.4529000e+003
  1.7183500e+003  1.8372000e+003  1.9424000e+003  2.4401000e+003
  1.7066900e+003  1.8267000e+003  1.9281000e+003  2.4086000e+003
  1.7233700e+003  1.8380000e+003  1.9420000e+003  2.4054000e+003
  1.7161800e+003  1.8291000e+003  1.9427000e+003  2.3827000e+003
  1.7387800e+003  1.8431000e+003  1.9748000e+003  2.4009000e+003
  1.7374100e+003  1.8505000e+003  1.9754000e+003  2.4042000e+003
  1.7147700e+003  1.8271000e+003  1.9075000e+003  2.3932000e+003
  1.7242400e+003  1.8291000e+003  1.9436000e+003  2.4364000e+003
  1.7337700e+003  1.8480000e+003  1.9741000e+003  2.5726000e+003
  1.7299600e+003  1.8405000e+003  1.9633000e+003  2.5910000e+003
  1.7344600e+003  1.8538000e+003  1.9723000e+003  2.6005000e+003
  1.7443500e+003  1.8741000e+003  1.9907000e+003  2.6402000e+003
  1.7468800e+003  1.8713000e+003  1.9782000e+003  2.6386000e+003
  1.7468800e+003  1.8713000e+003  1.9782000e+003  2.6386000e+003
  1.7468800e+003  1.8713000e+003  1.9782000e+003  2.6386000e+003
  1.7474700e+003  1.8605000e+003  1.9804000e+003  2.6258000e+003
  1.7531000e+003  1.8747000e+003  1.9837000e+003  2.6078000e+003
  1.7451700e+003  1.8801000e+003  1.9781000e+003  2.6098000e+003
  1.7457200e+003  1.8747000e+003  1.9849000e+003  2.6430000e+003
  1.7429200e+003  1.8756000e+003  1.9957000e+003  2.6582000e+003
  1.7316800e+003  1.8595000e+003  2.0066000e+003  2.6510000e+003
  1.7311800e+003  1.8742000e+003  2.0367000e+003  2.6649000e+003
  1.7280900e+003  1.8801000e+003  2.0311000e+003  2.6541000e+003
  1.7280900e+003  1.8801000e+003  2.0311000e+003  2.6598000e+003
  1.7312900e+003  1.9077000e+003  2.0416000e+003  2.6598000e+003
  1.7338200e+003  1.9205000e+003  2.0469000e+003  2.6622000e+003
  1.7457800e+003  1.9373000e+003  2.0472000e+003  2.6987000e+003
  1.7525700e+003  1.9368000e+003  2.0634000e+003  2.7019000e+003
  1.7481300e+003  1.9491000e+003  2.0634000e+003  2.7257000e+003
  1.7507000e+003  1.9637000e+003  2.0775000e+003  2.7378000e+003
  1.7479100e+003  1.9508000e+003  2.0636000e+003  2.7224000e+003
  1.7457900e+003  1.9535000e+003  2.0532000e+003  2.7205000e+003
  1.7353400e+003  1.9450000e+003  2.0170000e+003  2.6947000e+003
  1.7199200e+003  1.9211000e+003  2.0240000e+003  2.6826000e+003
  1.7635900e+003  1.9391000e+003  2.0516000e+003  2.7036000e+003
  1.7667600e+003  1.9280000e+003  2.0231000e+003  2.7006000e+003
  1.7854000e+003  1.9334000e+003  2.0308000e+003  2.7119000e+003
  1.7835600e+003  1.9257000e+003  2.0168000e+003  2.7020000e+003
  1.8044200e+003  1.9317000e+003  2.0451000e+003  2.7150000e+003
  1.8123300e+003  1.9287000e+003  2.0463000e+003  2.7150000e+003
  1.7995100e+003  1.9245000e+003  2.0296000e+003  2.7046000e+003
  1.7928000e+003  1.9142000e+003  2.0141000e+003  2.6986000e+003
  1.7928000e+003  1.9142000e+003  2.0141000e+003  2.6942000e+003
  1.8063600e+003  1.9206000e+003  2.0333000e+003  2.7076000e+003
  1.7982300e+003  1.9233000e+003  2.0174000e+003  2.6976000e+003
  1.8006200e+003  1.9304000e+003  2.0249000e+003  2.7059000e+003
  1.7861900e+003  1.9152000e+003  1.9926000e+003  2.6809000e+003
  1.7913500e+003  1.9169000e+003  1.9949000e+003  2.6819000e+003
  1.7890500e+003  1.9138000e+003  1.9816000e+003  2.6685000e+003
  1.7890500e+003  1.9138000e+003  1.9816000e+003  2.6458000e+003
  1.7847100e+003  1.8997000e+003  1.9622000e+003  2.6354000e+003
  1.7894500e+003  1.8880000e+003  1.9537000e+003  2.6361000e+003
  1.7797400e+003  1.8688000e+003  1.9288000e+003  2.6141000e+003
  1.7869700e+003  1.8799000e+003  1.9283000e+003  2.6037000e+003
  1.7732500e+003  1.8657000e+003  1.9181000e+003  2.5936000e+003
  1.7816200e+003  1.8813000e+003  1.9314000e+003  2.6163000e+003
  1.7737500e+003  1.8731000e+003  1.9088000e+003  2.5984000e+003
  1.7737500e+003  1.8625000e+003  1.8918000e+003  2.5627000e+003
  1.7763400e+003  1.8693000e+003  1.9139000e+003  2.5848000e+003
  1.7707200e+003  1.8469000e+003  1.8858000e+003  2.5503000e+003
  1.7723900e+003  1.8471000e+003  1.8958000e+003  2.5606000e+003
  1.7625500e+003  1.8383000e+003  1.8996000e+003  2.5326000e+003
  1.7643500e+003  1.8458000e+003  1.9203000e+003  2.5573000e+003
  1.7528300e+003  1.8355000e+003  1.9153000e+003  2.5341000e+003
  1.7559800e+003  1.8466000e+003  1.9073000e+003  2.5158000e+003
  1.7549500e+003  1.8548000e+003  1.9006000e+003  2.5212000e+003
  1.7599000e+003  1.8453000e+003  1.8809000e+003  2.4939000e+003
  1.7598400e+003  1.8545000e+003  1.8735000e+003  2.4761000e+003
  1.7765000e+003  1.8705000e+003  1.8836000e+003  2.4971000e+003
  1.7699800e+003  1.8626000e+003  1.8685000e+003  2.4690000e+003
  1.7669800e+003  1.8566000e+003  1.8791000e+003  2.4937000e+003
  1.7522900e+003  1.8376000e+003  1.8478000e+003  2.4726000e+003
  1.7601700e+003  1.8467000e+003  1.8618000e+003  2.4979000e+003
  1.7503200e+003  1.8565000e+003  1.8594000e+003  2.4908000e+003
  1.7314400e+003  1.8418000e+003  1.8594000e+003  2.4783000e+003
  1.7355100e+003  1.8350000e+003  1.8594000e+003  2.4840000e+003
  1.7338400e+003  1.8444000e+003  1.8533000e+003  2.4864000e+003
  1.7307800e+003  1.8389000e+003  1.8512000e+003  2.4834000e+003
  1.6994600e+003  1.8056000e+003  1.8018000e+003  2.4319000e+003
  1.6527100e+003  1.7566000e+003  1.7679000e+003  2.4037000e+003
  1.6540900e+003  1.7861000e+003  1.7627000e+003  2.4156000e+003
  1.6368100e+003  1.7571000e+003  1.7275000e+003  2.3879000e+003
  1.6228100e+003  1.7628000e+003  1.7346000e+003  2.3995000e+003
  1.6133600e+003  1.7568000e+003  1.7346000e+003  2.3772000e+003
  1.6177800e+003  1.7619000e+003  1.7554000e+003  2.3480000e+003
  1.6171800e+003  1.7785000e+003  1.7690000e+003  2.3734000e+003
  1.6376200e+003  1.8127000e+003  1.8016000e+003  2.4232000e+003
  1.6222000e+003  1.8061000e+003  1.7826000e+003  2.4116000e+003
  1.6084900e+003  1.7981000e+003  1.7547000e+003  2.3996000e+003
  1.6051100e+003  1.7949000e+003  1.7844000e+003  2.4202000e+003
  1.6096100e+003  1.8054000e+003  1.7876000e+003  2.4075000e+003
  1.6249400e+003  1.8203000e+003  1.7980000e+003  2.3928000e+003
  1.6180700e+003  1.8196000e+003  1.7938000e+003  2.3776000e+003
  1.6119600e+003  1.8096000e+003  1.7773000e+003  2.3501000e+003
  1.5789500e+003  1.7999000e+003  1.7552000e+003  2.3257000e+003
  1.5613900e+003  1.8003000e+003  1.7378000e+003  2.3096000e+003
  1.5478700e+003  1.7933000e+003  1.7301000e+003  2.3031000e+003
  1.5486300e+003  1.7848000e+003  1.7224000e+003  2.3180000e+003
  1.5601600e+003  1.7917000e+003  1.7535000e+003  2.3568000e+003
  1.5547600e+003  1.8002000e+003  1.7573000e+003  2.3761000e+003
  1.5318700e+003  1.7886000e+003  1.7367000e+003  2.3547000e+003
  1.5261400e+003  1.7757000e+003  1.7342000e+003  2.3635000e+003
  1.5090300e+003  1.7535000e+003  1.7242000e+003  2.3594000e+003
  1.5300300e+003  1.7682000e+003  1.7442000e+003  2.3657000e+003
  1.4849700e+003  1.7279000e+003  1.6897000e+003  2.3111000e+003
  1.4640300e+003  1.7096000e+003  1.6677000e+003  2.2810000e+003
  1.4751100e+003  1.7046000e+003  1.6678000e+003  2.2850000e+003
  1.5161200e+003  1.7406000e+003  1.6876000e+003  2.3116000e+003
  1.5196900e+003  1.7457000e+003  1.6875000e+003  2.3126000e+003
  1.5299700e+003  1.7517000e+003  1.6849000e+003  2.3126000e+003
  1.5164400e+003  1.7473000e+003  1.6742000e+003  2.2984000e+003
  1.5155300e+003  1.7578000e+003  1.7114000e+003  2.3130000e+003
  1.5438900e+003  1.7742000e+003  1.7805000e+003  2.3819000e+003
  1.5347200e+003  1.7744000e+003  1.7790000e+003  2.3622000e+003
  1.5386600e+003  1.7883000e+003  1.7793000e+003  2.3722000e+003
  1.5367100e+003  1.7880000e+003  1.7637000e+003  2.3377000e+003
  1.5238300e+003  1.7791000e+003  1.7568000e+003  2.3275000e+003
  1.5271000e+003  1.7928000e+003  1.7742000e+003  2.3406000e+003
  1.5302000e+003  1.8120000e+003  1.8020000e+003  2.3709000e+003
  1.6015000e+003  1.8721000e+003  1.8736000e+003  2.4221000e+003
  1.5802900e+003  1.8514000e+003  1.8362000e+003  2.3700000e+003
  1.5950900e+003  1.8734000e+003  1.8598000e+003  2.3783000e+003
  1.5794700e+003  1.8896000e+003  1.8527000e+003  2.4839000e+003
  1.6005900e+003  1.8975000e+003  1.8829000e+003  2.5670000e+003
  1.5660000e+003  1.8888000e+003  1.8261000e+003  2.5601000e+003
  1.5570100e+003  1.9004000e+003  1.8328000e+003  2.5860000e+003
  1.5427400e+003  1.9134000e+003  1.8289000e+003  2.5805000e+003
  1.5363000e+003  1.9099000e+003  1.8295000e+003  2.6212000e+003
  1.5106600e+003  1.9108000e+003  1.8435000e+003  2.6010000e+003
  1.4810300e+003  1.8792000e+003  1.7703000e+003  2.5600000e+003
  1.4838300e+003  1.8802000e+003  1.7319000e+003  2.5655000e+003
  1.4700900e+003  1.8783000e+003  1.7367000e+003  2.5530000e+003
  1.4847800e+003  1.8852000e+003  1.7240000e+003  2.5723000e+003
  1.4754100e+003  1.8676000e+003  1.6833000e+003  2.5497000e+003
  1.4023400e+003  1.7880000e+003  1.6110000e+003  2.4463000e+003
  1.4214900e+003  1.8205000e+003  1.6125000e+003  2.4884000e+003
  1.4346100e+003  1.8582000e+003  1.6542000e+003  2.5171000e+003
  1.4463200e+003  1.8703000e+003  1.6739000e+003  2.5388000e+003
  1.4376500e+003  1.8784000e+003  1.6573000e+003  2.5412000e+003
  1.4415700e+003  1.8815000e+003  1.6551000e+003  2.5572000e+003
  1.4716400e+003  1.8932000e+003  1.6851000e+003  2.5847000e+003
  1.4539500e+003  1.8893000e+003  1.6679000e+003  2.5747000e+003
  1.4537900e+003  1.8773000e+003  1.6500000e+003  2.5466000e+003
  1.4580200e+003  1.8840000e+003  1.6642000e+003  2.5639000e+003
  1.4795900e+003  1.9047000e+003  1.6791000e+003  2.5622000e+003
  1.5048900e+003  1.9227000e+003  1.7313000e+003  2.6170000e+003
  1.4965400e+003  1.9085000e+003  1.7222000e+003  2.6457000e+003
  1.5110000e+003  1.9114000e+003  1.7307000e+003  2.6581000e+003
  1.5288600e+003  1.9211000e+003  1.7664000e+003  2.6697000e+003
  1.5340200e+003  1.9308000e+003  1.7707000e+003  2.6616000e+003
  1.5366000e+003  1.9278000e+003  1.7745000e+003  2.6698000e+003
  1.5081900e+003  1.9083000e+003  1.7499000e+003  2.6504000e+003
  1.4935400e+003  1.9059000e+003  1.7309000e+003  2.6423000e+003
  1.4896800e+003  1.9111000e+003  1.7424000e+003  2.6583000e+003
  1.4824400e+003  1.9216000e+003  1.7424000e+003  2.6878000e+003
  1.4833400e+003  1.9336000e+003  1.7869000e+003  2.7056000e+003
  1.4705700e+003  1.9420000e+003  1.8041000e+003  2.6917000e+003
  1.4848400e+003  1.9515000e+003  1.8047000e+003  2.7111000e+003
  1.4877100e+003  1.9557000e+003  1.7936000e+003  2.7027000e+003
  1.5086300e+003  1.9574000e+003  1.7867000e+003  2.6954000e+003
  1.5152700e+003  1.9623000e+003  1.7985000e+003  2.7146000e+003
  1.5098400e+003  1.9461000e+003  1.7985000e+003  2.6968000e+003
  1.5422800e+003  1.9502000e+003  1.8215000e+003  2.7264000e+003
  1.5417900e+003  1.9297000e+003  1.7968000e+003  2.6975000e+003
  1.5424800e+003  1.9134000e+003  1.7727000e+003  2.6796000e+003
  1.5502700e+003  1.8895000e+003  1.7644000e+003  2.6792000e+003
  1.5502700e+003  1.8828000e+003  1.7592000e+003  2.7040000e+003
  1.5433700e+003  1.8954000e+003  1.7223000e+003  2.7062000e+003
  1.5478400e+003  1.8979000e+003  1.7242000e+003  2.7324000e+003
  1.5236200e+003  1.8915000e+003  1.6748000e+003  2.7229000e+003
  1.5266800e+003  1.8801000e+003  1.7206000e+003  2.7271000e+003
  1.5134200e+003  1.8870000e+003  1.7210000e+003  2.7096000e+003
  1.5230200e+003  1.8914000e+003  1.7397000e+003  2.7418000e+003
  1.5296900e+003  1.9146000e+003  1.7497000e+003  2.7601000e+003
  1.5451200e+003  1.9312000e+003  1.7714000e+003  2.7788000e+003
  1.5468200e+003  1.9292000e+003  1.7923000e+003  2.7920000e+003
  1.5281200e+003  1.9243000e+003  1.7833000e+003  2.7641000e+003
  1.5306500e+003  1.9270000e+003  1.7994000e+003  2.7710000e+003
  1.5262500e+003  1.9350000e+003  1.7817000e+003  2.7594000e+003
  1.5194800e+003  1.9554000e+003  1.7886000e+003  2.7545000e+003
  1.5066500e+003  1.9622000e+003  1.7659000e+003  2.7698000e+003
  1.5043000e+003  1.9807000e+003  1.7912000e+003  2.7507000e+003
