"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Renda_Bruta_EUR"
2019,1,"Ciutat Vella",1,"el Raval",1,13022
2019,1,"Ciutat Vella",1,"el Raval",2,10797
2019,1,"Ciutat Vella",1,"el Raval",3,10281
2019,1,"Ciutat Vella",1,"el Raval",4,12875
2019,1,"Ciutat Vella",1,"el Raval",5,10810
2019,1,"Ciutat Vella",1,"el Raval",6,12863
2019,1,"Ciutat Vella",1,"el Raval",7,11079
2019,1,"Ciutat Vella",1,"el Raval",8,8956
2019,1,"Ciutat Vella",1,"el Raval",9,11414
2019,1,"Ciutat Vella",1,"el Raval",10,9375
2019,1,"Ciutat Vella",1,"el Raval",11,9154
2019,1,"Ciutat Vella",1,"el Raval",12,11782
2019,1,"Ciutat Vella",1,"el Raval",13,12587
2019,1,"Ciutat Vella",1,"el Raval",14,10993
2019,1,"Ciutat Vella",1,"el Raval",15,11526
2019,1,"Ciutat Vella",1,"el Raval",16,11683
2019,1,"Ciutat Vella",1,"el Raval",17,10564
2019,1,"Ciutat Vella",1,"el Raval",18,10976
2019,1,"Ciutat Vella",1,"el Raval",19,11333
2019,1,"Ciutat Vella",1,"el Raval",20,18219
2019,1,"Ciutat Vella",1,"el Raval",21,17060
2019,1,"Ciutat Vella",2,"el Gòtic",22,22912
2019,1,"Ciutat Vella",2,"el Gòtic",23,18201
2019,1,"Ciutat Vella",2,"el Gòtic",25,16846
2019,1,"Ciutat Vella",2,"el Gòtic",26,17449
2019,1,"Ciutat Vella",2,"el Gòtic",27,15119
2019,1,"Ciutat Vella",2,"el Gòtic",28,15402
2019,1,"Ciutat Vella",2,"el Gòtic",29,13342
2019,1,"Ciutat Vella",2,"el Gòtic",30,14255
2019,1,"Ciutat Vella",2,"el Gòtic",31,13987
2019,1,"Ciutat Vella",3,"la Barceloneta",32,17722
2019,1,"Ciutat Vella",3,"la Barceloneta",33,14580
2019,1,"Ciutat Vella",3,"la Barceloneta",34,14570
2019,1,"Ciutat Vella",3,"la Barceloneta",35,13988
2019,1,"Ciutat Vella",3,"la Barceloneta",36,15948
2019,1,"Ciutat Vella",3,"la Barceloneta",37,15040
2019,1,"Ciutat Vella",3,"la Barceloneta",38,14124
2019,1,"Ciutat Vella",3,"la Barceloneta",39,14830
2019,1,"Ciutat Vella",3,"la Barceloneta",40,16169
2019,1,"Ciutat Vella",3,"la Barceloneta",41,13567
2019,1,"Ciutat Vella",3,"la Barceloneta",42,15499
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,22650
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,21754
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,17071
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,16427
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,15451
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,11594
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,17581
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,15738
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,13236
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,22929
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,14631
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,16249
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,20006
2019,2,"Eixample",5,"el Fort Pienc",1,22368
2019,2,"Eixample",5,"el Fort Pienc",2,22127
2019,2,"Eixample",5,"el Fort Pienc",3,23082
2019,2,"Eixample",5,"el Fort Pienc",4,18357
2019,2,"Eixample",5,"el Fort Pienc",5,24066
2019,2,"Eixample",5,"el Fort Pienc",6,25625
2019,2,"Eixample",5,"el Fort Pienc",7,25483
2019,2,"Eixample",5,"el Fort Pienc",8,24061
2019,2,"Eixample",5,"el Fort Pienc",9,22712
2019,2,"Eixample",5,"el Fort Pienc",10,20728
2019,2,"Eixample",5,"el Fort Pienc",11,22867
2019,2,"Eixample",5,"el Fort Pienc",12,17939
2019,2,"Eixample",5,"el Fort Pienc",13,19123
2019,2,"Eixample",5,"el Fort Pienc",14,18102
2019,2,"Eixample",5,"el Fort Pienc",15,18513
2019,2,"Eixample",5,"el Fort Pienc",16,23675
2019,2,"Eixample",5,"el Fort Pienc",17,24899
2019,2,"Eixample",5,"el Fort Pienc",18,24790
2019,2,"Eixample",5,"el Fort Pienc",19,21728
2019,2,"Eixample",5,"el Fort Pienc",20,19534
2019,2,"Eixample",6,"la Sagrada Família",21,22163
2019,2,"Eixample",6,"la Sagrada Família",22,21166
2019,2,"Eixample",6,"la Sagrada Família",23,21946
2019,2,"Eixample",6,"la Sagrada Família",24,20090
2019,2,"Eixample",6,"la Sagrada Família",25,19888
2019,2,"Eixample",6,"la Sagrada Família",26,21548
2019,2,"Eixample",6,"la Sagrada Família",27,22051
2019,2,"Eixample",6,"la Sagrada Família",28,21604
2019,2,"Eixample",6,"la Sagrada Família",29,20328
2019,2,"Eixample",6,"la Sagrada Família",30,16189
2019,2,"Eixample",6,"la Sagrada Família",31,23675
2019,2,"Eixample",6,"la Sagrada Família",32,22429
2019,2,"Eixample",6,"la Sagrada Família",33,21498
2019,2,"Eixample",6,"la Sagrada Família",34,18580
2019,2,"Eixample",6,"la Sagrada Família",35,23808
2019,2,"Eixample",6,"la Sagrada Família",36,23781
2019,2,"Eixample",6,"la Sagrada Família",37,24481
2019,2,"Eixample",6,"la Sagrada Família",38,24317
2019,2,"Eixample",6,"la Sagrada Família",39,21574
2019,2,"Eixample",6,"la Sagrada Família",40,19155
2019,2,"Eixample",6,"la Sagrada Família",41,21030
2019,2,"Eixample",6,"la Sagrada Família",42,25616
2019,2,"Eixample",6,"la Sagrada Família",43,23293
2019,2,"Eixample",6,"la Sagrada Família",44,19347
2019,2,"Eixample",6,"la Sagrada Família",45,24078
2019,2,"Eixample",6,"la Sagrada Família",46,19371
2019,2,"Eixample",6,"la Sagrada Família",47,20953
2019,2,"Eixample",6,"la Sagrada Família",48,20238
2019,2,"Eixample",6,"la Sagrada Família",49,19832
2019,2,"Eixample",6,"la Sagrada Família",50,20674
2019,2,"Eixample",6,"la Sagrada Família",51,19183
2019,2,"Eixample",6,"la Sagrada Família",52,21420
2019,2,"Eixample",6,"la Sagrada Família",53,23810
2019,2,"Eixample",6,"la Sagrada Família",54,23009
2019,2,"Eixample",7,"la Dreta de l'Eixample",55,24119
2019,2,"Eixample",7,"la Dreta de l'Eixample",56,24711
2019,2,"Eixample",7,"la Dreta de l'Eixample",57,30386
2019,2,"Eixample",7,"la Dreta de l'Eixample",58,28072
2019,2,"Eixample",7,"la Dreta de l'Eixample",59,28618
2019,2,"Eixample",7,"la Dreta de l'Eixample",60,24926
2019,2,"Eixample",7,"la Dreta de l'Eixample",61,23742
2019,2,"Eixample",7,"la Dreta de l'Eixample",62,29206
2019,2,"Eixample",7,"la Dreta de l'Eixample",63,37051
2019,2,"Eixample",7,"la Dreta de l'Eixample",64,31992
2019,2,"Eixample",7,"la Dreta de l'Eixample",65,26722
2019,2,"Eixample",7,"la Dreta de l'Eixample",66,25454
2019,2,"Eixample",7,"la Dreta de l'Eixample",67,21885
2019,2,"Eixample",7,"la Dreta de l'Eixample",68,22900
2019,2,"Eixample",7,"la Dreta de l'Eixample",69,27621
2019,2,"Eixample",7,"la Dreta de l'Eixample",70,30158
2019,2,"Eixample",7,"la Dreta de l'Eixample",71,30890
2019,2,"Eixample",7,"la Dreta de l'Eixample",72,34221
2019,2,"Eixample",7,"la Dreta de l'Eixample",73,31423
2019,2,"Eixample",7,"la Dreta de l'Eixample",74,29494
2019,2,"Eixample",7,"la Dreta de l'Eixample",75,27526
2019,2,"Eixample",7,"la Dreta de l'Eixample",76,33552
2019,2,"Eixample",7,"la Dreta de l'Eixample",77,29236
2019,2,"Eixample",7,"la Dreta de l'Eixample",78,40102
2019,2,"Eixample",7,"la Dreta de l'Eixample",79,36297
2019,2,"Eixample",7,"la Dreta de l'Eixample",80,34652
2019,2,"Eixample",7,"la Dreta de l'Eixample",81,36904
2019,2,"Eixample",7,"la Dreta de l'Eixample",82,32760
2019,2,"Eixample",7,"la Dreta de l'Eixample",83,41228
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,27500
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,28380
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,30327
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,27508
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,30598
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,27094
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,24593
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,25257
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,25111
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,26431
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,25348
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,25027
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,23945
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,22263
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,24918
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,27503
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,25777
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,24549
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,31079
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,22594
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,27979
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,22568
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,30538
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,29730
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,32287
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,34426
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,24668
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,25650
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,32104
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,30922
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,24469
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,21826
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,29214
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,24275
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,27694
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,25753
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,23668
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,25338
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,27694
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,23862
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,26113
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,24839
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,25838
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,23147
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,22191
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,23858
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,36065
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,22322
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,24676
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,24320
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,21797
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,20865
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,23448
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,20432
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,25281
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,21408
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,23210
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,21710
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,19605
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,24708
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,26578
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,22915
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,22793
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,22634
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,24297
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,22120
2019,2,"Eixample",10,"Sant Antoni",150,19780
2019,2,"Eixample",10,"Sant Antoni",151,21698
2019,2,"Eixample",10,"Sant Antoni",152,24485
2019,2,"Eixample",10,"Sant Antoni",153,23703
2019,2,"Eixample",10,"Sant Antoni",154,18139
2019,2,"Eixample",10,"Sant Antoni",155,19613
2019,2,"Eixample",10,"Sant Antoni",156,22311
2019,2,"Eixample",10,"Sant Antoni",157,20027
2019,2,"Eixample",10,"Sant Antoni",158,21338
2019,2,"Eixample",10,"Sant Antoni",159,22379
2019,2,"Eixample",10,"Sant Antoni",160,24795
2019,2,"Eixample",10,"Sant Antoni",161,21653
2019,2,"Eixample",10,"Sant Antoni",162,19643
2019,2,"Eixample",10,"Sant Antoni",163,23301
2019,2,"Eixample",10,"Sant Antoni",164,22497
2019,2,"Eixample",10,"Sant Antoni",165,22761
2019,2,"Eixample",10,"Sant Antoni",166,20637
2019,2,"Eixample",10,"Sant Antoni",167,21463
2019,2,"Eixample",10,"Sant Antoni",168,21269
2019,2,"Eixample",10,"Sant Antoni",169,20845
2019,2,"Eixample",10,"Sant Antoni",170,20305
2019,2,"Eixample",10,"Sant Antoni",171,18148
2019,2,"Eixample",10,"Sant Antoni",172,19171
2019,2,"Eixample",10,"Sant Antoni",173,21134
2019,3,"Sants-Montjuïc",11,"el Poble Sec",1,17469
2019,3,"Sants-Montjuïc",11,"el Poble Sec",2,15370
2019,3,"Sants-Montjuïc",11,"el Poble Sec",3,13707
2019,3,"Sants-Montjuïc",11,"el Poble Sec",4,17713
2019,3,"Sants-Montjuïc",11,"el Poble Sec",5,15320
2019,3,"Sants-Montjuïc",11,"el Poble Sec",6,16040
2019,3,"Sants-Montjuïc",11,"el Poble Sec",7,15700
2019,3,"Sants-Montjuïc",11,"el Poble Sec",8,15698
2019,3,"Sants-Montjuïc",11,"el Poble Sec",9,16753
2019,3,"Sants-Montjuïc",11,"el Poble Sec",10,14978
2019,3,"Sants-Montjuïc",11,"el Poble Sec",11,12346
2019,3,"Sants-Montjuïc",11,"el Poble Sec",12,15240
2019,3,"Sants-Montjuïc",11,"el Poble Sec",13,14834
2019,3,"Sants-Montjuïc",11,"el Poble Sec",14,13793
